name	term	lev	seq	value
"cytoskeleton"	GO:0005856	2	ENSG00000100106	-0.9
"cytoskeleton"	GO:0005856	2	ENSG00000115306	0.7
"cytoskeleton"	GO:0005856	2	ENSG00000158062	-1.9
"commitment complex"	GO:0000243	3	ENSG00000100028	-0.2
"commitment complex"	GO:0000243	3	ENSG00000185246	0.1
"commitment complex"	GO:0000243	3	ENSG00000063244	-1.1
"commitment complex"	GO:0000243	3	ENSG00000124562	0
"commitment complex"	GO:0000243	3	ENSG00000184209	0.2
"commitment complex"	GO:0000243	3	ENSG00000167088	0.6
"commitment complex"	GO:0000243	3	ENSG00000104852	1.6
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000130699	0.3
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000106462	-3.9
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000120071	-0.2
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000154832	0
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000139154	-2.3
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000055609	-0.8
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000121481	-1.2
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000143033	-1.2
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000113648	0.2
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000183207	0.8
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000175792	0.4
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000099381	-0.1
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000157212	-0.4
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000025293	-0.6
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000178913	0.3
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000096717	1.1
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000139718	2.1
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000100462	0.4
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000169016	0.8
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000108799	1.8
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000172531	2.4
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000186298	0.6
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000174197	0.2
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000258315	-0.6
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000172534	0.1
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000196591	-1.9
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000167548	0.4
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000103510	0.1
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000136891	0
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000147162	0.7
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000178691	-0.4
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000001497	0
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000112079	0.8
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000075624	5.5
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000125952	0.5
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000110851	0.9
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000008083	2.9
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000048052	-2.1
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000094916	-7.4
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000147050	-0.4
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000105618	0.1
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000164091	0
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000112511	-0.6
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000118058	-1.5
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000153391	-1.1
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000005483	0.3
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000187778	1.1
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000196363	1.7
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000141456	-1.2
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000108395	-0.4
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000102054	0.7
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000213639	7.5
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000100888	-0.3
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000133895	0.2
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000074266	-0.1
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000162961	2.6
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000198646	0
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000129691	-0.5
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000147133	-0.2
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000161956	0.2
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000198026	-1.5
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000162521	-1.2
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000106290	-0.2
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000133665	0
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000099284	-0.6
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000119403	-0.3
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000117222	-1.8
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000125743	-0.1
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000100028	-0.2
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000100632	-0.4
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000116455	3.7
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000037897	-0.3
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000145388	-0.1
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000139343	-0.5
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000171103	0.4
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000182004	0.3
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000165819	1.7
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000074201	-2.7
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000126457	-0.3
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000146457	0.2
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000167088	0.6
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000143977	0.5
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000125835	2.2
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000164944	0
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000089195	0.4
"methyltransferase complex"	GO:0035097;GO:0034708	4	ENSG00000166166	2.2
"extracellular matrix"	GO:0031012	1	ENSG00000136026	-1
"extracellular matrix"	GO:0031012	1	ENSG00000106819	0.3
"extracellular matrix"	GO:0031012	1	ENSG00000179403	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000112769	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000070193	-1.9
"extracellular matrix"	GO:0031012	1	ENSG00000173868	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000067057	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000085741	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000108679	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000141098	-0.8
"extracellular matrix"	GO:0031012	1	ENSG00000105989	-2.9
"extracellular matrix"	GO:0031012	1	ENSG00000188157	-0.4
"extracellular matrix"	GO:0031012	1	ENSG00000186998	-2.5
"extracellular matrix"	GO:0031012	1	ENSG00000168542	-8.1
"extracellular matrix"	GO:0031012	1	ENSG00000138829	2.6
"extracellular matrix"	GO:0031012	1	ENSG00000140545	9.7
"extracellular matrix"	GO:0031012	1	ENSG00000114251	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000038427	-1.7
"extracellular matrix"	GO:0031012	1	ENSG00000134013	-1.4
"extracellular matrix"	GO:0031012	1	ENSG00000188313	0.3
"extracellular matrix"	GO:0031012	1	ENSG00000136457	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000167772	0.5
"extracellular matrix"	GO:0031012	1	ENSG00000071282	10
"extracellular matrix"	GO:0031012	1	ENSG00000133048	0
"extracellular matrix"	GO:0031012	1	ENSG00000197249	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000132000	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000080824	-2.2
"extracellular matrix"	GO:0031012	1	ENSG00000204542	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000106809	-0.7
"extracellular matrix"	GO:0031012	1	ENSG00000049540	2
"extracellular matrix"	GO:0031012	1	ENSG00000166033	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000179954	-0.6
"extracellular matrix"	GO:0031012	1	ENSG00000157766	0.3
"extracellular matrix"	GO:0031012	1	ENSG00000172987	0
"extracellular matrix"	GO:0031012	1	ENSG00000162551	0.2
"extracellular matrix"	GO:0031012	1	ENSG00000178226	0.2
"extracellular matrix"	GO:0031012	1	ENSG00000084754	1.8
"extracellular matrix"	GO:0031012	1	ENSG00000113296	-0.7
"extracellular matrix"	GO:0031012	1	ENSG00000165072	2.5
"extracellular matrix"	GO:0031012	1	ENSG00000157227	-0.4
"extracellular matrix"	GO:0031012	1	ENSG00000145808	-1.6
"extracellular matrix"	GO:0031012	1	ENSG00000066468	-3.2
"extracellular matrix"	GO:0031012	1	ENSG00000164620	0
"extracellular matrix"	GO:0031012	1	ENSG00000166106	1.3
"extracellular matrix"	GO:0031012	1	ENSG00000198598	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000137745	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000108379	-0.7
"extracellular matrix"	GO:0031012	1	ENSG00000152583	10
"extracellular matrix"	GO:0031012	1	ENSG00000142871	7.1
"extracellular matrix"	GO:0031012	1	ENSG00000100311	0
"extracellular matrix"	GO:0031012	1	ENSG00000112293	-0.7
"extracellular matrix"	GO:0031012	1	ENSG00000154734	10
"extracellular matrix"	GO:0031012	1	ENSG00000185303	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000100234	-3.1
"extracellular matrix"	GO:0031012	1	ENSG00000174992	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000116251	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000156218	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000165078	-1.2
"extracellular matrix"	GO:0031012	1	ENSG00000005022	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000171812	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000106333	-6.2
"extracellular matrix"	GO:0031012	1	ENSG00000158955	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000171502	-2.2
"extracellular matrix"	GO:0031012	1	ENSG00000154736	6.6
"extracellular matrix"	GO:0031012	1	ENSG00000112761	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000145423	-0.6
"extracellular matrix"	GO:0031012	1	ENSG00000091136	8.8
"extracellular matrix"	GO:0031012	1	ENSG00000168028	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000196611	-0.5
"extracellular matrix"	GO:0031012	1	ENSG00000183090	0
"extracellular matrix"	GO:0031012	1	ENSG00000121552	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000145681	0.2
"extracellular matrix"	GO:0031012	1	ENSG00000049323	10
"extracellular matrix"	GO:0031012	1	ENSG00000077942	0
"extracellular matrix"	GO:0031012	1	ENSG00000152377	2.6
"extracellular matrix"	GO:0031012	1	ENSG00000106823	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000131981	-1.1
"extracellular matrix"	GO:0031012	1	ENSG00000189001	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000064205	-1.5
"extracellular matrix"	GO:0031012	1	ENSG00000092009	0
"extracellular matrix"	GO:0031012	1	ENSG00000112715	-5.4
"extracellular matrix"	GO:0031012	1	ENSG00000026025	-1.5
"extracellular matrix"	GO:0031012	1	ENSG00000168743	0
"extracellular matrix"	GO:0031012	1	ENSG00000178031	-1.7
"extracellular matrix"	GO:0031012	1	ENSG00000125966	0.6
"extracellular matrix"	GO:0031012	1	ENSG00000186417	-0.8
"extracellular matrix"	GO:0031012	1	ENSG00000160323	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000027847	-0.4
"extracellular matrix"	GO:0031012	1	ENSG00000058085	4.8
"extracellular matrix"	GO:0031012	1	ENSG00000132205	-1.2
"extracellular matrix"	GO:0031012	1	ENSG00000159674	-2.6
"extracellular matrix"	GO:0031012	1	ENSG00000102265	-0.8
"extracellular matrix"	GO:0031012	1	ENSG00000113140	-8.5
"extracellular matrix"	GO:0031012	1	ENSG00000118113	0
"extracellular matrix"	GO:0031012	1	ENSG00000139330	-0.6
"extracellular matrix"	GO:0031012	1	ENSG00000127083	2.2
"extracellular matrix"	GO:0031012	1	ENSG00000103196	10
"extracellular matrix"	GO:0031012	1	ENSG00000196924	3.9
"extracellular matrix"	GO:0031012	1	ENSG00000117525	1
"extracellular matrix"	GO:0031012	1	ENSG00000101203	0
"extracellular matrix"	GO:0031012	1	ENSG00000204262	4
"extracellular matrix"	GO:0031012	1	ENSG00000140511	3.3
"extracellular matrix"	GO:0031012	1	ENSG00000092758	-0.4
"extracellular matrix"	GO:0031012	1	ENSG00000152591	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000125378	0.3
"extracellular matrix"	GO:0031012	1	ENSG00000198759	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000106624	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000106211	4.4
"extracellular matrix"	GO:0031012	1	ENSG00000169884	-1
"extracellular matrix"	GO:0031012	1	ENSG00000140682	6.3
"extracellular matrix"	GO:0031012	1	ENSG00000198034	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000106278	0.4
"extracellular matrix"	GO:0031012	1	ENSG00000002745	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000142798	0
"extracellular matrix"	GO:0031012	1	ENSG00000132026	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000158859	0.2
"extracellular matrix"	GO:0031012	1	ENSG00000112562	0.4
"extracellular matrix"	GO:0031012	1	ENSG00000182718	9.2
"extracellular matrix"	GO:0031012	1	ENSG00000164761	-5.1
"extracellular matrix"	GO:0031012	1	ENSG00000145536	-1.1
"extracellular matrix"	GO:0031012	1	ENSG00000145113	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000084636	-1.8
"extracellular matrix"	GO:0031012	1	ENSG00000119699	0.3
"extracellular matrix"	GO:0031012	1	ENSG00000168056	0.2
"extracellular matrix"	GO:0031012	1	ENSG00000197102	-0.6
"extracellular matrix"	GO:0031012	1	ENSG00000143816	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000163810	0.2
"extracellular matrix"	GO:0031012	1	ENSG00000105329	-1
"extracellular matrix"	GO:0031012	1	ENSG00000109610	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000111186	0
"extracellular matrix"	GO:0031012	1	ENSG00000136999	-10
"extracellular matrix"	GO:0031012	1	ENSG00000198959	1.1
"extracellular matrix"	GO:0031012	1	ENSG00000122176	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000140470	0.8
"extracellular matrix"	GO:0031012	1	ENSG00000178209	3
"extracellular matrix"	GO:0031012	1	ENSG00000124749	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000187955	-2
"extracellular matrix"	GO:0031012	1	ENSG00000130203	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000088832	0.7
"extracellular matrix"	GO:0031012	1	ENSG00000133661	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000136238	5.1
"extracellular matrix"	GO:0031012	1	ENSG00000145425	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000179218	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000050555	0
"extracellular matrix"	GO:0031012	1	ENSG00000142676	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000116560	0.6
"extracellular matrix"	GO:0031012	1	ENSG00000183798	0
"extracellular matrix"	GO:0031012	1	ENSG00000034971	0
"extracellular matrix"	GO:0031012	1	ENSG00000161960	0
"extracellular matrix"	GO:0031012	1	ENSG00000109927	0.2
"extracellular matrix"	GO:0031012	1	ENSG00000141367	0
"extracellular matrix"	GO:0031012	1	ENSG00000143369	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000092969	-7.3
"extracellular matrix"	GO:0031012	1	ENSG00000187720	-2.1
"extracellular matrix"	GO:0031012	1	ENSG00000183098	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000073670	-1.5
"extracellular matrix"	GO:0031012	1	ENSG00000115380	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000132702	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000184009	4.5
"extracellular matrix"	GO:0031012	1	ENSG00000163902	1.5
"extracellular matrix"	GO:0031012	1	ENSG00000104415	-2.2
"extracellular matrix"	GO:0031012	1	ENSG00000197958	-0.4
"extracellular matrix"	GO:0031012	1	ENSG00000179399	0.3
"extracellular matrix"	GO:0031012	1	ENSG00000132386	-0.7
"extracellular matrix"	GO:0031012	1	ENSG00000120332	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000100097	-1.1
"extracellular matrix"	GO:0031012	1	ENSG00000107742	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000187498	7.2
"extracellular matrix"	GO:0031012	1	ENSG00000167461	0.7
"extracellular matrix"	GO:0031012	1	ENSG00000143768	0
"extracellular matrix"	GO:0031012	1	ENSG00000096696	0.3
"extracellular matrix"	GO:0031012	1	ENSG00000124102	0
"extracellular matrix"	GO:0031012	1	ENSG00000147257	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000261594	0.4
"extracellular matrix"	GO:0031012	1	ENSG00000138080	0.7
"extracellular matrix"	GO:0031012	1	ENSG00000160161	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000149968	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000111341	0.6
"extracellular matrix"	GO:0031012	1	ENSG00000172757	2.3
"extracellular matrix"	GO:0031012	1	ENSG00000163520	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000163815	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000149273	0
"extracellular matrix"	GO:0031012	1	ENSG00000063660	-2.8
"extracellular matrix"	GO:0031012	1	ENSG00000121898	0
"extracellular matrix"	GO:0031012	1	ENSG00000011465	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000142534	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000134760	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000117450	0
"extracellular matrix"	GO:0031012	1	ENSG00000089597	0.5
"extracellular matrix"	GO:0031012	1	ENSG00000206384	-0.8
"extracellular matrix"	GO:0031012	1	ENSG00000106366	1.7
"extracellular matrix"	GO:0031012	1	ENSG00000143382	2.3
"extracellular matrix"	GO:0031012	1	ENSG00000164318	0
"extracellular matrix"	GO:0031012	1	ENSG00000049089	-3.5
"extracellular matrix"	GO:0031012	1	ENSG00000090006	-1
"extracellular matrix"	GO:0031012	1	ENSG00000132464	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000130287	0.4
"extracellular matrix"	GO:0031012	1	ENSG00000029559	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000155719	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000162068	-0.8
"extracellular matrix"	GO:0031012	1	ENSG00000092841	5.2
"extracellular matrix"	GO:0031012	1	ENSG00000082293	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000124107	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000138759	0.3
"extracellular matrix"	GO:0031012	1	ENSG00000100473	0
"extracellular matrix"	GO:0031012	1	ENSG00000132561	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000154485	0.5
"extracellular matrix"	GO:0031012	1	ENSG00000173376	-0.7
"extracellular matrix"	GO:0031012	1	ENSG00000148357	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000164932	0.9
"extracellular matrix"	GO:0031012	1	ENSG00000069702	0.3
"extracellular matrix"	GO:0031012	1	ENSG00000184347	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000110700	0
"extracellular matrix"	GO:0031012	1	ENSG00000126759	0
"extracellular matrix"	GO:0031012	1	ENSG00000188770	-0.4
"extracellular matrix"	GO:0031012	1	ENSG00000142910	0.3
"extracellular matrix"	GO:0031012	1	ENSG00000166482	-10
"extracellular matrix"	GO:0031012	1	ENSG00000137675	-0.9
"extracellular matrix"	GO:0031012	1	ENSG00000182809	5.7
"extracellular matrix"	GO:0031012	1	ENSG00000102996	5
"extracellular matrix"	GO:0031012	1	ENSG00000135862	10
"extracellular matrix"	GO:0031012	1	ENSG00000145192	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000189409	-0.7
"extracellular matrix"	GO:0031012	1	ENSG00000146731	0.8
"extracellular matrix"	GO:0031012	1	ENSG00000241837	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000049192	-0.6
"extracellular matrix"	GO:0031012	1	ENSG00000196569	10
"extracellular matrix"	GO:0031012	1	ENSG00000110955	1.9
"extracellular matrix"	GO:0031012	1	ENSG00000008516	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000130702	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000044574	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000100767	3.4
"extracellular matrix"	GO:0031012	1	ENSG00000160789	0.5
"extracellular matrix"	GO:0031012	1	ENSG00000120708	-0.4
"extracellular matrix"	GO:0031012	1	ENSG00000113083	1.3
"extracellular matrix"	GO:0031012	1	ENSG00000173269	-1
"extracellular matrix"	GO:0031012	1	ENSG00000087303	1.2
"extracellular matrix"	GO:0031012	1	ENSG00000090863	-0.6
"extracellular matrix"	GO:0031012	1	ENSG00000196230	-5.3
"extracellular matrix"	GO:0031012	1	ENSG00000174807	-1.9
"extracellular matrix"	GO:0031012	1	ENSG00000142303	-2.1
"extracellular matrix"	GO:0031012	1	ENSG00000129038	-5.4
"extracellular matrix"	GO:0031012	1	ENSG00000162510	-1
"extracellular matrix"	GO:0031012	1	ENSG00000132688	-1.9
"extracellular matrix"	GO:0031012	1	ENSG00000183628	1.4
"extracellular matrix"	GO:0031012	1	ENSG00000169100	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000112706	0.4
"extracellular matrix"	GO:0031012	1	ENSG00000136068	1.5
"extracellular matrix"	GO:0031012	1	ENSG00000132341	0.7
"extracellular matrix"	GO:0031012	1	ENSG00000101439	2.8
"extracellular matrix"	GO:0031012	1	ENSG00000108821	-10
"extracellular matrix"	GO:0031012	1	ENSG00000185624	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000115414	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000130508	0.8
"extracellular matrix"	GO:0031012	1	ENSG00000142156	-0.4
"extracellular matrix"	GO:0031012	1	ENSG00000120885	-0.4
"extracellular matrix"	GO:0031012	1	ENSG00000107821	-3.3
"extracellular matrix"	GO:0031012	1	ENSG00000139219	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000134419	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000163638	1.2
"extracellular matrix"	GO:0031012	1	ENSG00000131469	0
"extracellular matrix"	GO:0031012	1	ENSG00000160963	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000067225	-1.4
"extracellular matrix"	GO:0031012	1	ENSG00000096006	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000151388	0
"extracellular matrix"	GO:0031012	1	ENSG00000142173	-0.4
"extracellular matrix"	GO:0031012	1	ENSG00000189056	-0.4
"extracellular matrix"	GO:0031012	1	ENSG00000182871	1.1
"extracellular matrix"	GO:0031012	1	ENSG00000231500	0
"extracellular matrix"	GO:0031012	1	ENSG00000205221	0.2
"extracellular matrix"	GO:0031012	1	ENSG00000144152	0.3
"extracellular matrix"	GO:0031012	1	ENSG00000253729	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000106538	-0.6
"extracellular matrix"	GO:0031012	1	ENSG00000099783	0.6
"extracellular matrix"	GO:0031012	1	ENSG00000197614	0.2
"extracellular matrix"	GO:0031012	1	ENSG00000143196	0.5
"extracellular matrix"	GO:0031012	1	ENSG00000170275	0
"extracellular matrix"	GO:0031012	1	ENSG00000182899	0
"extracellular matrix"	GO:0031012	1	ENSG00000134121	1
"extracellular matrix"	GO:0031012	1	ENSG00000146707	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000163359	-1.9
"extracellular matrix"	GO:0031012	1	ENSG00000144810	1.9
"extracellular matrix"	GO:0031012	1	ENSG00000175445	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000138722	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000197859	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000133110	-0.9
"extracellular matrix"	GO:0031012	1	ENSG00000132031	1.3
"extracellular matrix"	GO:0031012	1	ENSG00000130635	-3.8
"extracellular matrix"	GO:0031012	1	ENSG00000100345	0.8
"extracellular matrix"	GO:0031012	1	ENSG00000127022	0.1
"extracellular matrix"	GO:0031012	1	ENSG00000182774	0.2
"extracellular matrix"	GO:0031012	1	ENSG00000162552	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000115602	1.2
"extracellular matrix"	GO:0031012	1	ENSG00000172889	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000113013	-0.9
"extracellular matrix"	GO:0031012	1	ENSG00000153187	0.2
"extracellular matrix"	GO:0031012	1	ENSG00000196415	0.3
"extracellular matrix"	GO:0031012	1	ENSG00000142168	0.3
"extracellular matrix"	GO:0031012	1	ENSG00000197238	-0.3
"extracellular matrix"	GO:0031012	1	ENSG00000139329	-2.5
"extracellular matrix"	GO:0031012	1	ENSG00000165119	0.9
"extracellular matrix"	GO:0031012	1	ENSG00000132692	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000183287	3.6
"extracellular matrix"	GO:0031012	1	ENSG00000110799	-0.7
"extracellular matrix"	GO:0031012	1	ENSG00000138615	4.6
"extracellular matrix"	GO:0031012	1	ENSG00000105664	2.4
"extracellular matrix"	GO:0031012	1	ENSG00000126500	-0.2
"extracellular matrix"	GO:0031012	1	ENSG00000173726	1.1
"extracellular matrix"	GO:0031012	1	ENSG00000149084	0.3
"extracellular matrix"	GO:0031012	1	ENSG00000166226	0.5
"extracellular matrix"	GO:0031012	1	ENSG00000167941	0.2
"extracellular matrix"	GO:0031012	1	ENSG00000156482	-0.1
"extracellular matrix"	GO:0031012	1	ENSG00000134917	0.2
"extracellular matrix"	GO:0031012	1	ENSG00000213420	-2.9
"extracellular matrix"	GO:0031012	1	ENSG00000172752	-0.6
"extracellular matrix"	GO:0031012	1	ENSG00000162745	-0.9
"extracellular matrix"	GO:0031012	1	ENSG00000104332	0.4
