,N61311_untrt,N61311_trt,N052611_untrt,N052611_trt,N080611_untrt,N080611_trt,N061011_untrt,N061011_trt,pval,padj
ENSG00000095574,8.46602054459994,8.31145120350685,8.44728061295493,8.59461801267391,8.3942387255457,8.27387558879569,8.51394564343318,8.56226506808602,0.889389154417708,0.967107827159375
ENSG00000095585,5.05420088587876,3.93900966088157,4.462079619405,3.58938387205682,3.89007404984935,3.5070719121603,4.32760379487014,3.81052993279153,0.000392528525251233,0.00493745569093116
ENSG00000095587,2.08599361594053,2.15094781352818,2.09495489099455,1.90039978474582,2.12832738048763,2.14976447336125,2.02195013680446,1.92886937790232,0.671857958589457,0.881744055923838
ENSG00000095637,5.05278031585748,6.01480718441897,4.66261279156021,5.59517714375558,4.76055850670004,5.43464678364352,4.9103752725708,5.61664320594664,1.26535275982882e-07,4.47520786720666e-06
ENSG00000095739,6.1705480122304,6.46479139326708,7.07731238269749,6.66548026605148,6.41463259343254,7.09409512500614,6.75116646078708,7.10164617975541,0.347642924352403,0.658942167792416
ENSG00000095752,5.43375392985047,5.44392038797124,5.33709415492543,5.56024189017699,6.07080218385772,6.13532599051434,5.82164446348946,5.76470102671625,0.788014482335804,0.931043118328909
ENSG00000095787,11.1574615537849,11.2732953806992,11.170591153775,11.2643837415203,11.2669991755478,11.2078271775082,11.1755250702489,11.3583788502558,0.156440012467121,0.423823912368974
ENSG00000095794,7.948176163725,8.01315193820504,7.91442284028417,7.8906604773211,8.05933164503275,7.82070834510245,7.98882561410824,7.71662696597857,0.203826846379954,0.49293333722681
ENSG00000095906,9.07559973719985,9.14605137792621,8.81328885197644,8.71651947026353,8.90750529719327,8.92934649793193,8.91582854991644,8.99351273418074,0.809844781369106,0.939839494647852
ENSG00000095951,8.9891101367117,8.53458043869658,8.91759041644916,8.65417901637519,9.26513918823598,8.7968174832435,8.8685832694512,8.75217418817029,0.00316633508989828,0.0263260981993065
ENSG00000096060,9.00827900377598,11.7687695659507,9.17691659906188,11.8845878003025,9.53301124925063,11.4723310573422,8.743878701984,11.5825156581715,4.25973798466526e-40,6.08356118640733e-37
ENSG00000096063,9.3474401483984,9.46796914210637,9.36225203089797,9.5443518223048,9.40455420438353,9.53468220288224,9.32773818244157,9.54340316207111,0.00342347768121522,0.0280248177378491
ENSG00000096070,9.96316056289673,9.89361695507594,9.83536628636187,9.94392918238935,10.0598120799703,10.0861293733444,9.83226901465027,10.0015942314685,0.487347539891486,0.770306342898207
ENSG00000096080,6.72900789097529,6.85951104861256,6.84488206549952,6.77148332846952,6.90476040426808,6.82694817103484,6.96737593111367,6.69548210598525,0.446289874162,0.740400125430408
ENSG00000096092,8.7249147371503,9.0323436649966,8.55547154457292,8.86906219049647,8.32736440028734,8.62191770186812,8.57416024794658,8.68136304145871,0.039105288311919,0.171881814109633
ENSG00000096093,9.22654939684496,9.24375539853429,9.2289601026792,9.239882919582,9.45990647164666,9.27410043811885,9.41226151959639,9.45428274321814,0.744431966035778,0.915584175857915
ENSG00000096384,13.465995468191,13.28045674042,13.5027769133151,13.2676870844096,13.4965802201008,13.2208046059544,13.4761116072203,13.1893156266626,1.55163610698212e-08,6.84267837582663e-07
ENSG00000096401,9.92246733377612,10.1203234644066,9.97945399910102,10.0613110861414,9.99119107439112,9.97122315315358,9.86668563404089,10.0639884085165,0.0732292675569006,0.263126491476953
ENSG00000096433,10.8642133094061,10.8915081998808,11.2405256330183,11.1600196586715,10.9264464064149,11.176852105245,11.1270385930467,11.2854577488004,0.461475788321262,0.750636015942926
ENSG00000096654,7.43300608853117,7.0491017431205,7.32300273390797,7.09830223558141,7.48589566905527,6.99775113749123,7.55925893094826,7.17835451938421,6.43548224848244e-05,0.00105829197010917
ENSG00000096696,5.64386144597595,5.52276446352539,5.98205113836643,6.53023985021644,7.54621332142908,7.81049493326786,7.10157831660483,8.00814987994323,0.47015680890193,0.756852676435151
ENSG00000096717,9.01281276311521,8.99851890692172,8.89164712033541,9.13725965820187,8.94921899724161,9.00380609887692,8.95329508550851,9.14747148288124,0.0890001016095063,0.3002786250885
ENSG00000096746,10.4645704756017,10.53809487309,10.4879615362731,10.5137205656447,10.3143492058086,10.2872256919964,10.3892068003937,10.3474560733475,0.907893665637029,0.973485024435361
ENSG00000096872,8.00234506208745,7.98472041554035,8.23310084646762,8.37370223629294,8.26873635465271,8.20099688931621,8.14782973632837,8.05451345804927,0.957506718757096,0.988424397832978
ENSG00000096968,9.20077933184554,9.79561016519438,9.08323270013519,9.73169202855699,9.1792933521003,9.2740723656333,9.17529055362534,9.82967838380737,2.94235382842355e-05,0.000543525130690136
ENSG00000097007,12.5595973352084,12.5933081917254,12.5343728497153,12.3017058625582,12.6713930800676,12.5321910279677,12.4492085147466,12.4835192522278,0.39641090712296,0.700129842241712
ENSG00000097021,8.96618824199582,9.00839341471988,9.09093185879906,9.01456290243947,8.94902099636108,9.01776690233593,9.09509413634266,8.94807736376447,0.663444048079125,0.876441027226202
ENSG00000097033,11.5367943762971,11.6915564870761,11.4573089527906,11.8440341002783,11.4167396340775,11.5730302047409,11.6035543524988,11.9837702875301,0.00660686262094256,0.0465567888912655
ENSG00000097046,5.84813759682036,5.75575289358633,5.96199583582599,5.73297310421371,5.82013482142583,5.60317199880889,5.39699445355228,5.36262113198634,0.314022132222393,0.624545785414135
ENSG00000097096,6.89882192124459,7.8825151811302,7.25334902197907,7.74238003407708,6.97807298331678,7.73286300775278,7.34294836932845,8.24286377836744,3.34657730866976e-07,1.04424461029853e-05
ENSG00000099139,8.65067156986699,8.13450252681155,8.82903976883295,8.44237064320955,8.76253131829545,8.5312495227616,8.70181599173028,8.49309140862563,0.002127402024934,0.0194090152309212
ENSG00000099194,10.4185493282869,8.73115838860185,10.0401242688565,8.57474883514091,9.84761801937926,9.03367063358526,9.15530831037166,8.04661471428224,6.96192645256543e-07,2.00395544989659e-05
ENSG00000099203,6.84655916108619,6.7372509221051,6.65052707557316,6.48220366807678,6.65860414789932,6.63407276229369,6.77874034554783,6.60146116081325,0.256809082943307,0.561433132704778
ENSG00000099204,9.06067650571326,9.8751499491191,9.43971779764876,10.2307660260853,8.88796126955413,9.77526307314701,8.98495739549311,10.1832629309801,2.94380741166994e-09,1.53524517991753e-07
ENSG00000099219,9.04659604346639,9.11859998829786,9.0890859618427,9.47374356555269,9.1483032577858,9.34355574764362,9.06893404160482,9.25034184007226,0.0167725744761728,0.0944493835986123
ENSG00000099246,10.5943600083539,10.6780476070752,10.5157974026409,10.7144509574097,10.599976247913,10.654096472264,10.5477317289574,10.6267542538392,0.0431033460686158,0.184009363787059
ENSG00000099250,12.5445956077025,12.4288809899071,12.5571684797657,12.4750749770745,12.3480831951694,12.0972027893301,12.7645679223453,12.7751473422485,0.531422720018898,0.798510377134256
ENSG00000099251,5.56208450284131,5.22739780505624,5.12369155850395,5.18405080064115,5.42684575696469,5.59615525324427,5.60935025999089,5.61865022763437,0.922503178642861,0.977802809698753
ENSG00000099256,8.65918142038777,8.51405746856721,8.58286406399466,8.41098218167399,8.65880561389715,8.29965734906732,8.61650290591091,8.22778530894632,0.00184384716256584,0.0172370928601196
ENSG00000099260,6.64929294568179,6.34365947741006,7.08804773995218,6.22915440065488,7.03485792123059,6.64410406613396,7.5548700911462,6.94147956982479,0.0103716362171102,0.0661047365764725
ENSG00000099284,8.92573484925897,8.90070408986122,8.55296095918035,8.27412345405225,8.69470586693853,8.49968054883024,8.57168220865486,8.22981054780504,0.25635304193725,0.560971837706828
ENSG00000099290,12.3258223470236,12.6427239588889,12.5805352986135,12.6865915544763,12.595891727279,12.4309270330145,12.5417279826656,12.6177570759565,0.366916149085794,0.675541969845979
ENSG00000099308,8.57903568272327,8.63884396027956,8.54993412517108,8.70405026463405,8.24157618848329,8.57194586400311,8.38458641288204,8.7321334673406,0.029569213461961,0.142076091390985
ENSG00000099326,8.39693327427864,8.25113705927455,8.43394161100499,8.1108762446104,8.3983569669903,8.24555406197557,8.3921310169249,7.99374397796268,0.00303786033810315,0.0255670512408083
ENSG00000099330,7.21190329086279,7.49702306229039,7.44418212248296,7.56543381748631,7.424405659034,7.57186225277816,7.21121057166084,7.40940936502268,0.062020933420856,0.236735330981006
ENSG00000099331,11.3213967902976,11.2189103690083,11.1323378727587,10.9303135537817,11.2462901910239,11.2809447645175,11.274107500728,11.2113263279693,0.416310445111502,0.717328976699782
ENSG00000099337,7.30492018668289,8.47828489303381,7.8250144920341,9.47890477174244,7.70184780100813,9.83027549070338,7.65522492682846,9.46304596988751,1.41883488293167e-14,1.89511427600787e-12
ENSG00000099338,3.06473715353763,2.91060988109279,2.96009712088653,3.19738906890591,2.85666563994143,3.30837624078522,2.98578731324048,3.08879185049651,0.148175949255364,0.410975183092352
ENSG00000099341,10.6886204125482,10.8972319937716,10.7800256123294,10.9412278942599,10.753422746821,10.945421312034,10.5942581110727,10.8763108926838,0.000916344877276609,0.00986824767489415
ENSG00000099364,8.26048143374089,8.37471388940438,7.97374592106894,8.04086855951415,8.1387520390025,8.0420760301787,8.15729694697013,8.11743578925423,0.885549360876565,0.96539213386232
ENSG00000099365,6.5150784995898,6.13444109597473,6.50537144433594,6.23058000470953,6.55480457451178,6.16711943136622,6.59302761463593,6.20583478001461,0.00010789940576592,0.00163932926959907
ENSG00000099377,8.27225909855054,8.27016925719266,7.85796890325984,7.98434798966343,7.78375918484705,7.97137710716511,8.27872241079237,8.28473367991704,0.656581571337136,0.872145611696563
ENSG00000099381,9.1303576890861,9.18931433954586,9.07134583646004,8.99805100019327,9.16190973092124,9.13003429012242,9.09622148092094,9.07272657592137,0.836872853329304,0.949596486787859
ENSG00000099385,8.16752022677379,8.13031875524579,7.92703252233483,8.02816509538676,8.14380712018932,8.05904716450591,8.01139453464169,8.06213249870675,0.96059102734967,0.989641696563674
ENSG00000099622,11.5509987623876,11.2687888276818,11.5887161297364,11.3935984336267,11.4929145211259,11.3285190248376,11.6457130450556,11.3968307096303,0.00029308555347294,0.00386521470029249
ENSG00000099624,9.09945443630714,9.14267871342826,9.13404060761179,9.02120846842365,9.14799271319687,9.3204409022768,9.01480222239578,9.11906324683805,0.492536101516735,0.774418408959742
ENSG00000099625,6.2053424675423,6.22485614451754,5.91275188856453,6.06928128895531,6.17219251374128,6.41032426082776,5.90820331663333,6.1632258191148,0.180417063715638,0.459527492102622
ENSG00000099725,8.11001192310904,7.90033349313702,7.82693856591079,7.49048769627457,8.17096939533648,7.69198535434582,5.70683406421784,5.66898085624828,0.683458692718285,0.887781030491479
ENSG00000099783,11.6100560458545,11.704428066983,11.2979651136602,11.4185171845077,11.2293232848752,11.387886173728,11.2779584165511,11.4723558464388,0.226987549004883,0.525861097432576
ENSG00000099785,8.56267588013678,8.65475025727299,8.62460975621222,9.03754873989619,8.46227293383029,8.7648970165284,8.65311199249638,9.04370482313056,0.00541479718668464,0.0399408520333679
ENSG00000099795,9.2158470610969,9.3195310521725,9.37394887752073,9.00479540383387,9.20154768237217,9.39932850890175,9.22861244482858,9.213430900066,0.912323593277061,0.975028772322237
ENSG00000099797,9.23613452756065,9.35611417423389,9.24474337032576,9.16573693787435,9.24876708049068,9.16988212934902,9.21982929534534,9.15674839333248,0.751346688028388,0.917998226487897
ENSG00000099800,8.74829088335089,9.01443910373831,8.58809540433445,8.59838865954598,8.63471187133674,8.76787320176734,8.772077534625,8.77973757504078,0.276203367803813,0.583455652138536
ENSG00000099804,9.21378902562903,9.35756377560028,9.22892230623357,9.22469547800774,9.4385931903665,9.33471167493832,9.28132803632666,9.27863292006814,0.9352454370374,0.98178032251704
ENSG00000099810,8.54425002729355,8.57368715368277,8.39965139665554,8.65743407775067,8.40102350550207,8.52582144467045,8.47578333043455,8.57665095420212,0.0788034897255312,0.276885993611698
ENSG00000099814,9.82770301551633,9.83806011344014,9.66894963294423,9.51409948868669,9.76543551545112,9.87287971477464,9.88839696115903,9.81064749400378,0.833976689307548,0.948518207160251
ENSG00000099817,11.2720019141494,11.3000263380039,11.2307316552011,11.1213931208273,11.2149983806385,11.2429615689835,11.1636695440043,11.1378187636989,0.786347676622475,0.930526239806882
ENSG00000099821,8.90127722118306,9.06014754298488,8.64257165761115,8.78323600772423,8.85586145465897,9.11682465342469,8.77515384127118,8.88531457883133,0.0927644384268491,0.308483711952871
ENSG00000099822,4.97128339976859,5.32938925377784,5.16984886487772,5.28334636968625,5.24376688305759,5.18681478545013,5.05125856179483,5.43344518383472,0.106808478415562,0.337762938215522
ENSG00000099834,2.46577963311857,2.42459115485818,2.33248328003853,2.23787684011334,2.33276186069149,2.33327921949128,2.45636478823713,2.37438163334595,0.573111566897418,0.824069807234934
ENSG00000099840,4.94010960582656,5.68164674304387,4.95825375546883,5.25484067631917,4.92205664190306,5.20914189639162,4.95490557363932,5.34759970158909,0.00069105290847766,0.00785675952161435
ENSG00000099849,4.97758022956144,5.29527369118023,5.23557508837339,5.74905148593665,4.81657391460971,5.43554027681341,5.10167488515802,5.80074843542628,0.000533171514122867,0.00632111259974786
ENSG00000099860,7.89753851565988,8.93658881470526,8.13024788190126,8.67272609615255,7.86393632440885,8.89593488504084,7.72749656632584,8.79266841859642,3.09357448945556e-16,5.22139127011199e-14
ENSG00000099864,10.8012295399533,10.7428711952711,11.1693387992325,11.1947060993813,9.92176067762771,9.84432744804241,11.2241821000579,11.3599184323046,0.93054033462451,0.98011073084692
ENSG00000099866,3.25207723849901,3.29277351137354,3.26940199303189,3.30383707379236,3.11654105605399,3.21690121252558,3.3510262792174,3.46195068244231,0.510742353767007,0.787648483428062
ENSG00000099869,4.11273017446622,4.3365775747832,4.33785530339384,4.48319806991137,4.37898120222837,4.68508519300123,3.84491393739708,4.23161294786343,0.128649214579746,0.377748112903299
ENSG00000099875,10.5123695232708,10.8427872637969,10.5772169908342,10.8054947019797,10.449296116238,10.3303687466353,10.3897104762198,10.7719580881965,0.0677101482091657,0.25057581748769
ENSG00000099889,7.82026865854535,7.50429861762516,7.93006077610348,7.62159637608066,7.3325755972068,7.33529646994718,7.79273739072527,7.63061654797576,0.135744914482684,0.390051547224562
ENSG00000099899,8.7428630353647,8.69650919443744,8.58609683715898,8.44815668257491,8.61928865700343,8.55587321261598,8.5483301329492,8.45982728781171,0.356960321630133,0.667068478247111
ENSG00000099901,9.0936035237293,9.13278483415631,9.08375802600758,8.94274884704936,9.12632738282081,9.21715435160512,9.0613964509597,8.91460291783276,0.735455307357477,0.912060866769015
ENSG00000099904,10.0501721933,10.2764909747869,10.0012114153336,10.0652411892305,9.95367205778767,10.1466446172543,9.96860509277672,10.267201118345,0.00515125175526119,0.0383165625353282
ENSG00000099910,8.9727932784086,8.87774219602343,8.8866966193613,8.74398886975039,8.90306605996011,8.96271248033182,9.06998847402107,9.01877144659765,0.550274251802912,0.81063173521962
ENSG00000099917,10.8278943056387,10.8672008562792,10.8326898861059,10.7861981885733,10.7601579614526,10.8360580531913,10.8072127814458,10.9138739443871,0.396607565040367,0.700410544329825
ENSG00000099940,9.65568682027851,9.57493115117716,9.69633050478169,9.55798076474687,9.63290734215055,9.49132287767719,9.64336784826086,9.67350224657329,0.197700642379915,0.485132186944951
ENSG00000099942,10.5776197595868,10.4949110895378,10.4189344279079,10.4348490787863,10.4251413593592,10.5699483001302,10.5009464558728,10.5406598259685,0.649076254888111,0.867967801654592
ENSG00000099949,10.6221080616118,10.8407676831807,10.4980475571165,10.4800955528061,10.4499780464097,10.7150335235232,10.4731144478411,10.6824004560528,0.0565605350003574,0.223093879927052
ENSG00000099953,7.58974880425602,7.20709227252421,7.09384449313765,6.84808810113471,7.51591197631128,7.01465292227874,7.28678205105499,7.0288365806763,0.00920797631170944,0.0603069936826114
ENSG00000099956,9.89047203305513,9.76460987130198,9.76167102538458,9.58225892185379,9.8811755016395,9.65096291524818,9.83974673676073,9.67775223183928,0.0102678003627577,0.0655768770330099
ENSG00000099957,6.5512033747709,6.28025055541762,6.13132818850027,5.4933751563428,5.94998489495646,5.43303692447394,5.67313936204052,5.55524746133182,0.119972547440257,0.361886322628077
ENSG00000099960,3.04260327532295,2.97032440322831,3.31704277487193,3.04527367272043,2.79795328632428,2.98307904037311,3.03861938280561,2.9573748570196,0.539390497716434,0.802301232222666
ENSG00000099968,10.248335003311,10.2312004717985,10.4688372371512,10.4062792777084,10.4874396974307,10.495423461169,10.3497377319689,10.4500260683129,0.933362823106413,0.981030334745726
ENSG00000099974,7.88723337999097,8.11388943255067,7.91342803460031,7.92775188473372,7.76519229215049,8.20321677925127,7.73947105834478,8.10980679598509,0.00328826747387459,0.0271318567336422
ENSG00000099977,7.96570879899666,8.1972519169817,7.98669001163737,8.00486480390444,7.81134457196351,8.23801334259536,7.81969092497872,8.13303148605774,0.00483298288030043,0.0365793559542021
ENSG00000099984,7.38860840099885,7.30536317691293,6.65804152679634,6.89906030257428,7.88746536279437,8.25919881911656,8.3081005640711,8.45245913582755,0.706810625477607,0.900118693174028
ENSG00000099991,10.6743851373336,10.4587562681801,10.6326430421092,10.707461103562,10.4880243604447,10.8377234457606,10.6814647724759,10.7535701660459,0.434664556052206,0.731806259370036
ENSG00000099992,7.58414526797199,7.77941618513345,7.56817594224414,7.54600739673843,7.49273665259645,7.65162750828055,7.27406442926851,7.63671861071613,0.095047062238397,0.313314350535321
ENSG00000099994,4.84434835751468,5.02615327100099,5.82044103596459,6.30782372956332,6.43690585814717,6.64372163871907,5.55902006083636,6.04552381028196,0.498134726119023,0.777923345470476
ENSG00000099995,10.9059670008886,11.0164583933231,10.8152068881988,11.0431503831578,10.8396472681027,10.8460669394692,10.7898413455802,10.9476353375016,0.0587998506873357,0.228391567408494
ENSG00000099998,6.65740195032403,7.71760119405556,8.17104693020733,9.46074402116235,7.93731958054567,9.98056782277225,7.49528997166769,8.83966109686397,0.00592156212076993,0.0428114183544449
ENSG00000099999,8.06812273223457,8.17718053988803,8.08803509499124,8.14524352345101,8.0374693042623,8.07595935968712,8.13228764294689,8.21412916064379,0.318948484817403,0.629890178610776
ENSG00000100003,7.13829816515404,7.5496376059596,7.16080360364944,7.52929315462623,7.00639230866108,7.30220617713227,7.47604064062121,7.70947434213437,0.0165354440486494,0.0935966628680561
ENSG00000100014,9.56159098653013,9.80618184039693,9.7072404742283,10.0700830119876,9.59147354037977,9.92520675920235,9.51093025132758,9.83192135513803,0.000205712710371546,0.00285872917721416
ENSG00000100023,9.67713095097973,9.58892581495187,9.79811489004925,9.50446190139642,9.60893513651228,9.66318823210175,9.55550526202193,9.53600109612359,0.26577264283725,0.571090158642813
ENSG00000100024,1.9280778353079,1.74561342377188,1.77575964595918,2.41829396046839,1.82047414132033,1.839667598587,1.74394104807943,2.11127357957977,0.0990195808790836,0.322007726265351
ENSG00000100027,5.77696296557749,5.65284550795267,5.60194654124746,6.08634565607009,5.83900353782085,5.5750050234001,5.77053637272366,6.13849338255237,0.377188881041347,0.684601287706002
ENSG00000100028,9.58096535500104,9.54886543991899,9.69431462000389,9.5234961213638,9.68549834333562,9.72311934897954,9.44872084847091,9.41514500442774,0.617050468416667,0.849737312826059
ENSG00000100029,10.0610190103052,10.223100835513,10.0967056368141,10.0988703604988,10.2081452691784,10.3420545257701,10.0708656533247,10.1567356111158,0.199342094790035,0.487216025152314
ENSG00000100030,11.606020511409,11.5644561289682,11.6132924397021,11.6734927131286,11.5406714590174,11.6446611286641,11.6282827513955,11.6613688086146,0.444987904555333,0.739230980312662
ENSG00000100031,5.38817102226049,5.47511507389491,5.75235733421072,5.5222104395882,5.22134779438136,5.4095851014889,5.47320958294664,5.28598971507499,0.70959108027932,0.900757565685208
ENSG00000100033,4.17915165199232,6.3702118914222,4.23784393708503,6.14339170381051,4.08766155320122,4.94057394780372,4.08200448985052,5.96340182989502,9.34304239401197e-17,1.71745470383392e-14
ENSG00000100034,10.2478747137058,9.93941097271063,9.90695485205284,9.66406317587801,10.0724758530217,9.87940144557382,10.1605894567767,9.9878268467315,0.0303483695838728,0.145143696469393
ENSG00000100036,6.34320858283827,6.77811258199669,6.294515033814,6.3574109332766,6.37501588796374,6.62474260569273,6.63634471955227,6.85471510674084,0.0647409761144616,0.243332570134387
ENSG00000100038,8.6964547466589,8.78151343035137,8.3513722080992,8.45085461344748,8.37947946397609,8.41322343894923,8.37739522606591,8.60663294106953,0.356876895562992,0.667046858252542
ENSG00000100056,8.31959311272931,8.40400991730479,8.28505746772197,8.31100271489678,8.30602211475465,8.27216886721048,8.21116511155942,8.27248266451892,0.6398573751249,0.86305410052888
ENSG00000100058,7.63655200560413,7.55244420709698,7.13784974542467,6.84029957673915,7.68458171571585,7.84145455995201,7.79659952530729,7.5414548426614,0.682042271531009,0.887247169790931
ENSG00000100065,6.09579379507273,5.74318040260826,6.47256162939187,6.00552101670661,6.2104412088705,6.12733907618801,6.2501263516485,6.22017912086898,0.107510735210167,0.339011506179477
ENSG00000100068,5.00436943260973,4.93519250106436,4.4525777686308,4.57395771356248,4.91893855492186,5.06323988579091,5.17150845765452,4.9244514603379,0.885856674850411,0.965419925454771
ENSG00000100075,10.1197095193314,10.4106819061884,10.0902373378585,10.0805884966146,10.009854302465,10.1935205024458,9.98975204326087,10.2150208820321,0.0393146583933346,0.172109395833683
ENSG00000100077,6.25632019123615,6.07936287055978,6.23333529693058,6.07017688983351,6.64889984839539,6.47592681809001,6.30635047552815,6.35747211194298,0.453589322266237,0.744859767765484
ENSG00000100079,3.78167191157969,3.86329836722596,3.98844482257197,3.80471765037259,3.85570323216434,3.88901357602421,3.6245772666813,3.78244115392275,0.906260306077128,0.973041292746095
ENSG00000100083,9.61251744232252,9.57387527316801,9.45781264318296,9.34875696409643,9.47390389864414,9.52389349788549,9.46952110469728,9.41834648658762,0.664219350520712,0.877277972666113
ENSG00000100084,7.23414447525621,7.33598566619452,7.21436749561939,7.44138838441704,7.17009091426188,7.20290666459818,7.32988453697585,7.2795666448985,0.404619310926698,0.706760948975922
ENSG00000100092,5.83166884503964,5.51136917673736,5.93225220454983,5.3944375903388,5.9147749325095,5.47197857418245,6.04397274815216,5.47802068101267,1.25103496606073e-05,0.000261562107881572
ENSG00000100097,14.1692538873967,14.1111415770609,14.0860226169376,13.9165941520054,14.0367125549715,13.9603080217911,14.1218777282834,13.9557573825826,0.0797769884716797,0.279012082477292
ENSG00000100099,9.37812415346239,9.17644114354777,9.38282499909051,9.13689631260997,9.47699292754101,9.18914256747036,9.40102511488745,9.21117483422064,6.97786976488231e-05,0.00113243994803151
ENSG00000100100,11.265583289215,11.0712813291289,11.3733158027898,11.5617645988985,11.1997043688822,11.0135160170518,11.3051367307514,11.5053376316968,0.839703638270488,0.950291325754951
ENSG00000100101,7.56379702331175,7.60323274261757,7.4531074336814,7.31021639638486,7.51588211263806,7.6144963990494,7.44767248139161,7.25793606012804,0.762405871180564,0.921318459016209
ENSG00000100104,7.27411491888288,7.39398029459059,7.36287519890075,7.28139209106095,7.2838188521389,7.31567803541362,7.20022592802783,7.02263055891002,0.845613622948137,0.952176343150098
ENSG00000100105,8.75767252793004,8.58037891325563,8.57218476346416,8.53002510846573,8.57155759422436,8.35844294366895,8.62957648417942,8.52992917618609,0.113881802272005,0.349919086040112
ENSG00000100106,10.0127728367294,9.9173276610583,9.63942334010698,9.47738650715682,9.78423007227969,9.52389892340672,9.90474214175633,9.62764290086293,0.125198611175169,0.371553295249071
ENSG00000100109,9.03251789343082,9.13013445689721,9.01608189348721,8.85928615376328,9.03110495225371,9.09241379818107,8.99566785323754,9.02800559053229,0.837227674163825,0.949596486787859
ENSG00000100116,6.72407079084354,7.13989297531529,6.70152170979577,7.07058125982798,6.55908606012774,7.07707074815189,6.6798105970383,7.13622363017108,6.04033121581127e-07,1.77444286950557e-05
ENSG00000100121,2.50268417838064,2.60767345019699,2.73011405177241,2.67671638758185,2.44260242123779,2.70436383800227,2.52155912525686,2.47540243997357,0.545330022200586,0.807512936048499
ENSG00000100124,7.92820020957295,7.9423302409989,7.80864421515448,7.72100232206821,7.8461422285689,7.77616830605382,7.62969918495855,7.77828294419447,0.991010875093084,0.997890655547141
ENSG00000100129,12.8853793109829,12.8987428333472,12.8362130909252,12.7558532211432,12.7252902767143,12.5816480094132,12.6944346755121,12.66684298021,0.53214765527472,0.799147378847086
ENSG00000100138,10.2082841245971,10.2921572053503,10.1481162698663,10.045260312227,10.1317125673277,10.2647202686545,10.0760153440327,10.1394006308537,0.526789540348336,0.79599370115628
ENSG00000100139,9.50936074566089,9.62344105730396,9.32976636811746,9.11025107528983,9.57867338723864,9.57263554491901,9.34239814147096,9.29814906405878,0.857041763890414,0.955838132299479
ENSG00000100142,8.78311427784083,8.92254880728274,8.68290140608361,8.74185447718568,8.62305246165865,8.87179771085363,8.5872716094786,8.7816105430879,0.0411367653655261,0.178129582975512
ENSG00000100147,5.25214938362984,5.10895189622054,5.28330361095689,5.25664726969638,5.47620757362857,5.2396854929437,5.47684646217379,5.159045971391,0.109655054674357,0.342852095837675
ENSG00000100150,7.63062650953448,7.43558805393841,7.77730786657313,7.43107189387542,7.81442173042191,7.69158752773012,7.78361366854052,7.73139850171782,0.108734849226856,0.341061737377995
ENSG00000100151,6.26339338918806,6.08967287028474,6.53226671900286,6.21304067839491,6.00174290084323,5.83803336242987,5.89884762817955,6.08680704259206,0.378847695912109,0.686556557345648
ENSG00000100154,11.014030299797,10.5891559511742,10.8888291763525,10.2898489552323,11.0241232085243,10.5082870471093,10.9293073936218,10.4261473131058,1.49315917556215e-09,8.45182721142892e-08
ENSG00000100162,2.95267948844574,2.7256013929326,2.62935345706408,2.59764323182868,2.82027095796258,2.82143453032561,2.63871116518101,2.59186987300166,0.500508715632315,0.779894655008775
ENSG00000100167,4.43648481139473,4.23486167535493,4.15270047288275,3.6135088249019,3.90859796810332,3.76382201881238,3.86914562835139,3.48613777160313,0.156136560255259,0.423248850591201
ENSG00000100181,7.70399156686314,7.63091995852488,6.68685906629081,6.47678503470616,9.04017572247766,8.74768938453255,7.57653644368196,7.45766052943742,0.739612420576544,0.91349415915541
ENSG00000100196,10.3407377912975,10.5362609260045,10.4352801580681,10.4885416283325,10.4071090833672,10.5592625118382,10.4427774227273,10.5312295851905,0.0174040517053182,0.096946781866468
ENSG00000100197,3.97749913518401,3.70465555152741,3.91437520167473,3.91798075189648,4.02544051415058,3.79747606048204,4.00009228090943,3.6525232458359,0.0628212815200398,0.239102073124448
ENSG00000100201,13.6178613965524,13.5826216133934,13.4552817991405,13.4939561757115,13.5489218682479,13.518702612749,13.525602224297,13.6292717867889,0.756620567203957,0.919810672753325
ENSG00000100206,4.5773167871927,5.26094020357936,4.63285609534514,5.61352452541171,4.31419863821359,4.98121034594844,4.78660254705605,5.51898653702126,6.50773627951431e-06,0.000145394262052302
ENSG00000100207,9.64979776839695,9.39334633048407,9.6190267479689,9.46789087749316,9.61355000228845,9.49709251647774,9.52811828377854,9.48223157399275,0.017637624875729,0.0978901190443172
ENSG00000100209,7.09906688107856,6.83922160601076,7.0880780709964,6.93200123694889,7.08423950652885,6.84026605003565,7.24738949621634,7.02241752772977,0.0174899258380274,0.0973597336377601
ENSG00000100211,7.89320950312174,7.79010201116601,7.86102795507648,8.0697570831301,7.96812206052073,7.71282656248453,8.01310550803792,7.86440032436634,0.465691537801703,0.753874395863779
ENSG00000100216,9.58847680997587,9.63827825310424,9.46115861238519,9.44768058446884,9.58590090896806,9.57677007680366,9.41352928092692,9.26856367317629,0.820653133746965,0.944181397112706
ENSG00000100219,10.2112849821183,10.2519413811495,10.2353137770779,9.96368063397632,10.090292763184,10.2798373060629,10.2125425440829,9.98619074186624,0.557103573513311,0.81416842376587
ENSG00000100220,10.1901769977404,10.1572196618133,10.1205399262943,10.1157846121309,10.1419014601372,10.0701648754543,10.0640960532376,10.0218647110231,0.524606821979407,0.794620476817168
