"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-502 0.244050917532372 4 58 "GO:0022625" "cytosolic large ribosomal subunit" 0.523062297080401
1025 0.322405707691773 3 10 "GO:0022626" "cytosolic ribosome" 0.626830732747857
-824 0.111918939890328 2 40 "GO:0022627" "cytosolic small ribosomal subunit" 0.354100501458209
3262 0.0146827334940191 2 6 "GO:0030008" "TRAPP complex" 0.111404511691879
464 0.583017647335645 2 15 "GO:0030014" "CCR4-NOT complex" 0.82320610156969
1463 0.0129583153867393 2 31 "GO:0030016" "myofibril" 0.100815693708832
1558 0.00340626724066582 2 38 "GO:0030017" "sarcomere" 0.0429380537935226
968 0.00281869059250423 2 103 "GO:0030018" "Z disc" 0.0371684962875982
841 0.00177475960727458 2 150 "GO:0030027" "lamellipodium" 0.027763409612189
216 0.0285317778714245 1 1236 "GO:0030054" "cell junction" 0.168164569575517
612 0.646971796374315 3 6 "GO:0030056" "hemidesmosome" 0.85312629736017
-4 0.995472682461345 2 20 "GO:0030057" "desmosome" 0.996129832225753
2178 0.13691960320687 2 5 "GO:0030061" "mitochondrial crista" 0.393075466033007
-166 0.728214863360406 2 47 "GO:0030117" "membrane coat" 0.885194105015984
-82 0.920227149050743 2 16 "GO:0030118" "clathrin coat" 0.971810857640666
514 0.31591805112327 2 41 "GO:0030119" "AP-type membrane coat adaptor complex" 0.617548351190714
439 0.463558803839758 3 30 "GO:0030120" "vesicle coat" 0.755428359849912
1091 0.269138812832292 4 11 "GO:0030122" "AP-2 adaptor complex" 0.561367282529553
649 0.511155615022487 2 11 "GO:0030123" "AP-3 adaptor complex" 0.793015247782629
1376 0.234744685457133 5 8 "GO:0030125;GO:0030130" "clathrin vesicle coat" 0.510143478451535
122 0.893454616270824 4 13 "GO:0030126" "COPI vesicle coat" 0.962753035261359
465 0.670083155088819 2 9 "GO:0030127" "COPII vesicle coat" 0.861616549164153
297 0.643575681972837 2 26 "GO:0030131" "clathrin adaptor complex" 0.852984464352414
-328 0.79115028193137 2 7 "GO:0030132" "clathrin coat of coated pit" 0.915493604551846
485 0.0895931642410546 2 133 "GO:0030133" "transport vesicle" 0.32324087435621
64 0.922654000440234 6 25 "GO:0030134" "ER to Golgi transport vesicle" 0.971810857640666
445 0.05553026023573 2 202 "GO:0030136;GO:0030135" "coated vesicle" 0.243875520734235
1403 0.155540835219684 2 11 "GO:0030137" "COPI-coated vesicle" 0.413138915861085
237 0.463096143791887 2 104 "GO:0030139" "endocytic vesicle" 0.755428359849912
1380 0.128664330019505 4 13 "GO:0030140" "trans-Golgi network transport vesicle" 0.376318980282612
-354 0.136886315043138 3 193 "GO:0030141" "secretory granule" 0.393075466033007
846 0.0710863374017291 2 49 "GO:0030173" "integral component of Golgi membrane" 0.273768414913438
84 0.833438696339105 3 67 "GO:0030175" "filopodium" 0.935664221864103
924 0.00435653245288569 2 103 "GO:0030176" "integral component of endoplasmic reticulum membrane" 0.0513542764900768
-1045 0.0412665403874925 2 41 "GO:0030286" "dynein complex" 0.201920556109869
90 0.871497980375227 2 35 "GO:0030315" "T-tubule" 0.95462769173217
-657 0.00181536079979546 2 247 "GO:0030424" "axon" 0.027763409612189
-402 0.0336424094974266 2 307 "GO:0030425" "dendrite" 0.180508928199985
229 0.435246757609107 3 126 "GO:0030426;GO:0030427" "site of polarized growth" 0.728150045410347
365 0.213721327314999 2 126 "GO:0030496" "midbody" 0.480392972239753
176 0.169597846544021 2 695 "GO:0030529" "ribonucleoprotein complex" 0.426640289756578
-25 0.953279815746167 3 61 "GO:0030532" "small nuclear ribonucleoprotein complex" 0.985884423047216
14 0.971695042490762 5 67 "GO:0030658" "transport vesicle membrane" 0.987810987777388
270 0.0595572293433764 3 549 "GO:0030659;GO:0012506;GO:0044433" "cytoplasmic vesicle part" 0.253199587044518
116 0.870654047652264 5 21 "GO:0030660" "Golgi-associated vesicle membrane" 0.95462769173217
470 0.100810553167805 2 132 "GO:0030662" "coated vesicle membrane" 0.338062975709277
572 0.0901584443898426 2 95 "GO:0030665" "clathrin-coated vesicle membrane" 0.32324087435621
316 0.281368141763957 2 126 "GO:0030666" "endocytic vesicle membrane" 0.579112207122642
140 0.726791055077782 2 67 "GO:0030667" "secretory granule membrane" 0.885194105015984
550 0.327880347237888 2 34 "GO:0030669" "clathrin-coated endocytic vesicle membrane" 0.631413143938309
617 0.163340285730852 3 55 "GO:0030670" "phagocytic vesicle membrane" 0.422579040231995
597 0.222422924401024 3 45 "GO:0030672" "synaptic vesicle membrane" 0.493339514523671
-1709 0.0707142300757871 4 12 "GO:0030673" "axolemma" 0.273768414913438
1673 3.03486302752725e-05 3 67 "GO:0030684" "preribosome" 0.00131466984986899
1402 0.175737311847352 2 10 "GO:0030686" "90S preribosome" 0.433342546087157
2139 0.00110312112631722 2 25 "GO:0030687" "preribosome, large subunit precursor" 0.0201321330627004
1607 0.194272502185139 4 7 "GO:0030688" "preribosome, small subunit precursor" 0.452526966167779
1050 0.0117599433480529 3 62 "GO:0030863" "cortical cytoskeleton" 0.0939706642733254
1114 0.0388442276702237 5 37 "GO:0030864" "cortical actin cytoskeleton" 0.197135837643325
-545 0.637886851377671 2 8 "GO:0030867" "rough endoplasmic reticulum membrane" 0.846887321453631
-1805 0.177005724059947 4 6 "GO:0030870" "Mre11 complex" 0.434417833812741
764 0.366155735720669 2 15 "GO:0030877" "beta-catenin destruction complex" 0.668516196879526
1796 0.146697007463257 5 7 "GO:0030891" "VCB complex" 0.403660253122858
-65 0.955500987745979 2 8 "GO:0030893;GO:0034991;GO:0000798" "meiotic cohesin complex" 0.985884423047216
59 0.968120007428865 2 5 "GO:0030896" "checkpoint clamp complex" 0.987810987777388
72 0.934147364498899 2 14 "GO:0030897" "HOPS complex" 0.979469878140355
429 0.548303409719218 2 21 "GO:0030904" "retromer complex" 0.814120807610914
-286 0.753341248530359 2 13 "GO:0030914" "STAGA complex" 0.896176592288409
1821 0.141169322738141 2 7 "GO:0030915" "Smc5-Smc6 complex" 0.396497231372829
-2422 0.0981158200399045 3 5 "GO:0030934" "anchoring collagen complex" 0.330450683943921
1514 0.191062612634011 3 8 "GO:0030991" "intraciliary transport particle A" 0.447731062136327
-2075 0.00576690695972903 2 19 "GO:0030992" "intraciliary transport particle B" 0.062314633537072
-1791 0.0838347913663577 5 10 "GO:0031010" "ISWI-type complex" 0.310587941347744
450 0.607034509554815 4 14 "GO:0031011;GO:0033202" "Ino80 complex" 0.830738782575035
-431 0.00846469332157207 1 416 "GO:0031012" "extracellular matrix" 0.0765759465602683
-582 0.573952009710508 2 10 "GO:0031045" "dense core granule" 0.818669852723661
1514 0.143929362564085 2 10 "GO:0031080" "nuclear pore outer ring" 0.401321264617947
-1028 0.150681725729149 4 21 "GO:0031082;GO:0031083" "BLOC complex" 0.408468232115951
230 0.800078266374458 3 13 "GO:0031089" "platelet dense granule lumen" 0.920800134969421
-1227 0.21426267527917 2 11 "GO:0031091" "platelet alpha granule" 0.480392972239753
399 0.686476863337663 2 11 "GO:0031092" "platelet alpha granule membrane" 0.8737720597295
-593 0.205569587643222 3 49 "GO:0031093" "platelet alpha granule lumen" 0.467640757855049
2537 0.0201249032677934 3 9 "GO:0031095" "platelet dense tubular network membrane" 0.135617724721316
-782 0.59321574757249 3 5 "GO:0031105" "septin complex" 0.825175585942291
1029 0.195236578175598 3 17 "GO:0031143" "pseudopodium" 0.453415097971986
827 0.0666494234099154 2 53 "GO:0031201" "SNARE complex" 0.270471328759583
1953 0.114621099973066 2 7 "GO:0031209" "SCAR complex" 0.355279744139623
90 0.826064968428589 2 64 "GO:0031224" "intrinsic component of membrane" 0.932770022405577
-716 0.0201970678010201 2 114 "GO:0031225" "anchored component of membrane" 0.135617724721316
106 0.839942599269419 2 39 "GO:0031226" "intrinsic component of plasma membrane" 0.941607121371193
842 0.565359198517507 2 5 "GO:0031227" "intrinsic component of endoplasmic reticulum membrane" 0.818669852723661
-528 0.7183588629741 3 5 "GO:0031228" "intrinsic component of Golgi membrane" 0.885194105015984
-2055 0.0969170755916336 2 7 "GO:0031232" "extrinsic component of external side of plasma membrane" 0.329264125809131
590 0.160567685942148 3 61 "GO:0031234" "extrinsic component of cytoplasmic side of plasma membrane" 0.420269542728021
-712 0.433100870749672 2 13 "GO:0031235" "intrinsic component of the cytoplasmic side of the plasma membrane" 0.727759130546965
-209 0.673198435508469 2 44 "GO:0031252" "cell leading edge" 0.862847418164067
130 0.524599263435033 2 261 "GO:0031253" "cell projection membrane" 0.802575757657336
416 0.16254052329937 2 122 "GO:0031256" "leading edge membrane" 0.422579040231995
1081 0.150292272317194 2 19 "GO:0031258" "lamellipodium membrane" 0.408468232115951
-2064 0.158774769308557 2 5 "GO:0031261" "DNA replication preinitiation complex" 0.417320170682626
1054 0.334222924671034 2 9 "GO:0031264" "death-inducing signaling complex" 0.638063603592579
261 0.845079028160711 2 6 "GO:0031265" "CD95 death-inducing signaling complex" 0.942710450492072
-2766 0.058936993434832 2 5 "GO:0031298" "replication fork protection complex" 0.253199587044518
8 0.992504636776155 2 14 "GO:0031300" "intrinsic component of organelle membrane" 0.995555143697636
923 2.3897897010805e-05 2 229 "GO:0031301" "integral component of organelle membrane" 0.00116203524215039
576 0.468459788996635 2 17 "GO:0031305" "integral component of mitochondrial inner membrane" 0.757225905648883
1433 0.0450015878940864 2 21 "GO:0031307" "integral component of mitochondrial outer membrane" 0.216118736923452
339 0.627215341256621 3 22 "GO:0031312" "extrinsic component of organelle membrane" 0.842177533978348
1501 0.305339714209758 3 5 "GO:0031313" "extrinsic component of endosome membrane" 0.611447482984748
-1056 0.393432555826203 2 7 "GO:0031314" "extrinsic component of mitochondrial inner membrane" 0.692512507766484
81 0.923921059352292 2 15 "GO:0031362" "anchored component of external side of plasma membrane" 0.971810857640666
1456 0.208483671007848 2 8 "GO:0031371" "ubiquitin conjugating enzyme complex" 0.472887160478442
-2485 0.0631035359801046 2 6 "GO:0031390" "Ctf18 RFC-like complex" 0.26253770584236
2052 0.0475387520272358 4 10 "GO:0031414" "N-terminal protein acetyltransferase complex" 0.220405189785456
2269 0.121205060594128 2 5 "GO:0031415" "NatA complex" 0.36549433000865
2069 0.121684755569222 4 6 "GO:0031428" "box C/D snoRNP complex" 0.365524092018744
715 0.306064166303664 2 22 "GO:0031430" "M band" 0.611447482984748
735 0.00563657134922984 2 154 "GO:0031461" "cullin-RING ubiquitin ligase complex" 0.062314633537072
528 0.628752456268562 2 9 "GO:0031462" "Cul2-RING ubiquitin ligase complex" 0.842177533978348
589 0.160977279862404 3 61 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 0.420269542728021
-180 0.869252948419723 2 9 "GO:0031464" "Cul4A-RING E3 ubiquitin ligase complex" 0.95462769173217
-863 0.555558485597663 2 5 "GO:0031465" "Cul4B-RING E3 ubiquitin ligase complex" 0.814120807610914
2643 0.0711216880270765 2 5 "GO:0031466" "Cul5-RING ubiquitin ligase complex" 0.273768414913438
119 0.935530209615281 5 5 "GO:0031467" "Cul7-RING ubiquitin ligase complex" 0.979599600377777
3574 0.0020263028120095 4 8 "GO:0031501" "mannosyltransferase complex" 0.0303166074566037
192 0.860321453615054 2 9 "GO:0031512" "motile primary cilium" 0.951237843279156
-658 0.0500426636338315 5 96 "GO:0031513" "nonmotile primary cilium" 0.229018778277182
-760 0.0435675570652084 4 76 "GO:0031514" "motile cilium" 0.211847246229576
-288 0.569858092542335 4 42 "GO:0031519" "PcG protein complex" 0.818669852723661
-230 0.649346816517577 3 42 "GO:0031526" "brush border membrane" 0.85312629736017
2196 0.00571538512406587 3 17 "GO:0031527" "filopodium membrane" 0.062314633537072
91 0.896552735690453 2 22 "GO:0031528" "microvillus membrane" 0.963422691114879
1594 0.123695530549925 4 10 "GO:0031588" "AMP-activated protein kinase complex" 0.370135087568622
-113 0.806923872425837 2 50 "GO:0031594" "neuromuscular junction" 0.926636444052792
1479 0.20157252582451 3 8 "GO:0031595" "nuclear proteasome complex" 0.462275630524128
910 0.335864538518475 2 12 "GO:0031597" "cytosolic proteasome complex" 0.638881689406781
982 0.368367748917431 3 9 "GO:0031616" "spindle pole centrosome" 0.668516196879526
-694 0.635504699825266 3 5 "GO:0031618" "nuclear centromeric heterochromatin" 0.84661413778092
107 0.902541746124231 2 14 "GO:0031672" "A band" 0.96852065997883
682 0.351830641281336 2 20 "GO:0031674" "I band" 0.657990958934806
-201 0.541487857299578 4 100 "GO:0031901" "early endosome membrane" 0.814120807610914
1027 0.00233486891501879 4 95 "GO:0031902" "late endosome membrane" 0.0330277821069931
-322 0.637132013291361 4 23 "GO:0031904" "endosome lumen" 0.846887321453631
812 0.511688501782622 3 7 "GO:0031931" "TORC1 complex" 0.793015247782629
463 0.584074252013456 3 15 "GO:0031932;GO:0038201" "TOR complex" 0.82320610156969
1332 0.0464243221885706 4 24 "GO:0031941" "filamentous actin" 0.219094150313108
738 0.000391792758024725 4 253 "GO:0031965" "nuclear membrane" 0.00952546142947613
746 8.25846266293285e-08 2 584 "GO:0031966" "mitochondrial membrane" 1.05701803548348e-05
-1069 0.110043133410397 2 24 "GO:0031985;GO:0031984" "organelle subcompartment" 0.354100501458209
657 0.653538354624751 3 5 "GO:0032009" "early phagosome" 0.85454258806396
-360 0.691795388382447 5 13 "GO:0032039" "integrator complex" 0.8737720597295
1632 0.00369402258798284 4 34 "GO:0032040" "small-subunit processome" 0.0449054620851664
1027 0.406787376595816 3 7 "GO:0032045" "guanyl-nucleotide exchange factor complex" 0.705161617626944
6 0.996129832225753 3 7 "GO:0032059" "bleb" 0.996129832225753
416 0.361163293697591 3 52 "GO:0032154;GO:0032155" "cell division site part" 0.667422903792698
-1112 0.405762258917307 2 6 "GO:0032279" "asymmetric synapse" 0.705161617626944
-494 0.489245561269191 4 21 "GO:0032281" "alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid selective glutamate receptor complex" 0.76848860029369
-1526 0.187529928059669 2 8 "GO:0032300" "mismatch repair complex" 0.444853001963035
-1530 0.00651541538207294 2 34 "GO:0032391" "photoreceptor connecting cilium" 0.0644806126339054
-175 0.79327304781345 2 24 "GO:0032420" "stereocilium" 0.915493604551846
-2299 0.0351841981999588 2 9 "GO:0032421" "stereocilium bundle" 0.185457710163626
-477 0.700120976914319 3 7 "GO:0032426" "stereocilium bundle tip" 0.880534410297594
697 0.460803332516866 2 12 "GO:0032433" "filopodium tip" 0.754747353048677
-21 0.959015021802611 2 67 "GO:0032580" "Golgi cisterna membrane" 0.986922866352422
-2068 0.0947983433500402 2 7 "GO:0032584" "growth cone membrane" 0.32626434087643
1355 0.242079358927652 5 8 "GO:0032585" "multivesicular body membrane" 0.520270003441197
908 0.0167116277018593 2 75 "GO:0032587" "ruffle membrane" 0.119281159193087
-485 0.210178420889558 3 72 "GO:0032588" "trans-Golgi network membrane" 0.473967569426308
-858 0.151795334426117 2 30 "GO:0032589" "neuron projection membrane" 0.410058229803886
300 0.771881694457464 4 10 "GO:0032590" "dendrite membrane" 0.904403551638414
295 0.787369450178789 3 9 "GO:0032591" "dendritic spine membrane" 0.915493604551846
1082 0.0268596939314976 4 45 "GO:0032592" "integral component of mitochondrial membrane" 0.163710533348388
2371 0.0553763636695563 2 7 "GO:0032593" "insulin-responsive compartment" 0.243875520734235
2405 0.00247426589080662 4 17 "GO:0032806" "carboxy-terminal domain protein kinase complex" 0.0343746225544205
-1385 0.101654686828074 3 15 "GO:0032809;GO:0044298" "cell body membrane" 0.339430671039663
-25 0.974621667785036 2 18 "GO:0032839;GO:0032838" "cell projection cytoplasm" 0.987810987777388
1369 0.0848954491348628 2 17 "GO:0032982" "myosin filament" 0.313026821928546
-1035 7.17708511958885e-05 2 160 "GO:0032993" "protein-DNA complex" 0.00242772705349571
-745 0.611154784975635 3 5 "GO:0033010" "paranodal junction" 0.832916838436469
862 0.119874946281397 2 35 "GO:0033017" "sarcoplasmic reticulum membrane" 0.364307453933308
-832 0.533858119758 2 6 "GO:0033018" "sarcoplasmic reticulum lumen" 0.808057620956661
-1758 0.155590877053082 2 7 "GO:0033061" "DNA recombinase mediator complex" 0.413138915861085
-1926 0.188512196687388 4 5 "GO:0033063" "Rad51B-Rad51C-Rad51D-XRCC2 complex" 0.444853001963035
1541 0.292626560736641 2 5 "GO:0033093" "Weibel-Palade body" 0.599114379613439
847 0.0475939227300214 2 59 "GO:0033116" "endoplasmic reticulum-Golgi intermediate compartment membrane" 0.220405189785456
-138 0.911170096778959 2 7 "GO:0033162" "melanosome membrane" 0.969754220648468
1126 0.106969150369739 2 22 "GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 0.348248280339187
809 0.323083706724795 2 16 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.626830732747857
1136 0.272752299335265 3 10 "GO:0033179" "proton-transporting V-type ATPase, V0 domain" 0.567383125355177
602 0.581098156878747 3 9 "GO:0033180" "proton-transporting V-type ATPase, V1 domain" 0.823083315541661
-644 0.603029569446759 2 7 "GO:0033256" "I-kappaB/NF-kappaB complex" 0.827437398641232
-736 0.615520659389196 2 5 "GO:0033263" "CORVET complex" 0.835726373795826
-485 0.0672202479727562 2 155 "GO:0033267" "axon part" 0.270471328759583
-433 0.62060594517791 4 14 "GO:0033268" "node of Ranvier" 0.839706826692894
-967 0.327605857976423 4 11 "GO:0033270" "paranode region of axon" 0.631413143938309
127 0.888998725214202 2 13 "GO:0033276" "transcription factor TFTC complex" 0.961948551066271
473 0.529175716746291 3 19 "GO:0033290;GO:0070993;GO:0016282;GO:0005852" "eukaryotic translation initiation factor 3 complex" 0.805672617668521
1543 0.136194815352115 2 10 "GO:0033391" "chromatoid body" 0.393075466033007
-1129 0.39847558577525 3 6 "GO:0033588" "Elongator holoenzyme complex" 0.698414715496629
-688 0.552418730149099 3 8 "GO:0033643" "host cell part" 0.814120807610914
-850 0.525078484122859 3 6 "GO:0033655;GO:0033646" "host intracellular part" 0.802575757657336
2108 0.0100587039279934 3 16 "GO:0034045" "pre-autophagosomal structure membrane" 0.0859963918239436
2767 0.01125729741511 2 9 "GO:0034098" "Cdc48p-Npl4p-Ufd1p AAA ATPase complex" 0.0921913409363745
-829 0.146165814496265 2 33 "GO:0034358;GO:0032994" "protein-lipid complex" 0.403660253122858
-774 0.413062552601358 2 12 "GO:0034362" "low-density lipoprotein particle" 0.70940985855156
-963 0.188690862015169 2 20 "GO:0034364" "high-density lipoprotein particle" 0.444853001963035
-1187 0.374672292349589 3 6 "GO:0034366" "spherical high-density lipoprotein particle" 0.673136468236117
-482 0.556603254764112 4 16 "GO:0034385;GO:0034361" "very-low-density lipoprotein particle" 0.814120807610914
2125 0.146832714182222 5 5 "GO:0034388" "Pwp2p-containing subcomplex of 90S preribosome" 0.403660253122858
272 0.724494663806079 4 18 "GO:0034399" "nuclear periphery" 0.885194105015984
3113 0.0335429930275984 2 5 "GO:0034448" "EGO complex" 0.180508928199985
-1739 0.010949040809917 2 23 "GO:0034451" "centriolar satellite" 0.090620784575696
-2338 0.0322479825908646 2 9 "GO:0034464" "BBSome" 0.176682608842906
471 0.649407222545652 2 10 "GO:0034518;GO:0005845" "RNA cap binding complex" 0.85312629736017
562 0.58715636108268 2 10 "GO:0034663" "endoplasmic reticulum chaperone complex" 0.824562543181092
-268 0.192696610351433 4 260 "GO:0034702;GO:1902495;GO:1990351" "transporter complex" 0.450204092652898
-422 0.124685748095687 2 144 "GO:0034703" "cation channel complex" 0.370241426687799
-200 0.660639900397711 6 52 "GO:0034704" "calcium channel complex" 0.855688278705523
109 0.84577364324353 5 34 "GO:0034707" "chloride channel complex" 0.942710450492072
210 0.824297876448507 2 12 "GO:0034709" "methylosome" 0.932127540518806
-1124 0.40060433255691 2 6 "GO:0034715" "pICln-Sm protein complex" 0.700382406133205
1325 0.095406810062665 2 17 "GO:0034719" "SMN-Sm protein complex" 0.32626434087643
-593 0.0853554487550281 2 91 "GO:0034774;GO:0060205;GO:0031983" "vesicle lumen" 0.313238392129301
2070 0.0944450637437057 4 7 "GO:0034993" "SUN-KASH complex" 0.32626434087643
1391 0.342232772647427 4 5 "GO:0035032" "phosphatidylinositol 3-kinase complex, class III" 0.649407553950483
2482 0.044955638618373 3 7 "GO:0035068;GO:0070578" "micro-ribonucleoprotein complex" 0.216118736923452
-77 0.827808196375353 4 86 "GO:0035097;GO:0034708" "methyltransferase complex" 0.933383734463804
-1425 0.0819139650189871 4 16 "GO:0035098" "ESC/E(Z) complex" 0.306389734542173
448 0.650195062628178 2 11 "GO:0035102" "PRC1 complex" 0.85312629736017
-40 0.956738739589522 4 20 "GO:0035145" "exon-exon junction complex" 0.985884423047216
741 0.522207347325282 2 8 "GO:0035253" "ciliary rootlet" 0.802575757657336
129 0.867861418373948 3 18 "GO:0035267;GO:0043189;GO:1902562" "H4/H2A histone acetyltransferase complex" 0.95462769173217
-422 0.585141220682986 2 18 "GO:0035327" "transcriptionally active chromatin" 0.823218570870458
-757 0.355473341359571 4 16 "GO:0035371" "microtubule plus-end" 0.660043578944502
915 0.354249079574014 2 11 "GO:0035631" "CD40 receptor complex" 0.659343980642543
-963 0.510729931243161 3 5 "GO:0035686" "sperm fibrous sheath" 0.793015247782629
938 0.483132537534393 2 6 "GO:0035748" "myelin sheath abaxonal region" 0.767933949743785
-855 0.559321694489451 2 5 "GO:0035749" "myelin sheath adaxonal region" 0.814120807610914
248 0.404556107194774 2 122 "GO:0035770" "ribonucleoprotein granule" 0.705161617626944
-241 0.682733262066705 2 31 "GO:0035861" "site of double-strand break" 0.872535035823116
-2671 3.24065548664248e-05 3 26 "GO:0035869" "ciliary transition zone" 0.00132696314137255
15 0.988781434276541 2 10 "GO:0036020" "endolysosome membrane" 0.995177174472379
-3848 4.70943989336365e-05 3 12 "GO:0036038" "TCTN-B9D complex" 0.00166589251320758
1790 0.180654269335416 3 6 "GO:0036057;GO:0036056" "filtration diaphragm" 0.436872757031707
-1309 0.000157346173015744 4 90 "GO:0036064" "ciliary basal body" 0.00422121802090513
-134 0.844317290320282 2 23 "GO:0036126" "sperm flagellum" 0.942710450492072
805 0.486790481405678 8 8 "GO:0036128" "CatSper complex" 0.76848860029369
1303 0.0467475950539536 4 25 "GO:0036452" "ESCRT complex" 0.219094150313108
-72 0.938922488088625 2 12 "GO:0042101" "T cell receptor complex" 0.981722117147066
483 0.718060451914634 2 6 "GO:0042382" "paraspeckles" 0.885194105015984
556 0.127470333347463 3 81 "GO:0042383" "sarcolemma" 0.374233657903118
456 0.630009414878404 3 12 "GO:0042405" "nuclear inclusion body" 0.842177533978348
1040 0.00216027969701223 6 94 "GO:0042470;GO:0048770" "melanosome" 0.0317112755523682
-1103 0.263884390726316 3 11 "GO:0042555" "MCM complex" 0.554870421581281
916 0.295362417493024 2 14 "GO:0042575" "DNA polymerase complex" 0.601549635627154
138 0.879328642967697 2 13 "GO:0042581" "specific granule" 0.95462769173217
1286 0.23864527612774 5 9 "GO:0042582;GO:0005766" "azurophil granule" 0.515738957853838
-601 0.653212505267119 2 6 "GO:0042584" "chromaffin granule membrane" 0.85454258806396
4026 0.00260145780766759 2 6 "GO:0042587" "glycogen granule" 0.0348954167994032
742 0.473876935935787 6 10 "GO:0042589" "zymogen granule membrane" 0.760977748976351
-550 0.544902334277025 6 13 "GO:0042599" "lamellar body" 0.814120807610914
-1342 0.112556130070796 2 15 "GO:0042611" "MHC protein complex" 0.354529025081293
-922 0.490439315041406 2 6 "GO:0042612" "MHC class I protein complex" 0.76848860029369
-1621 0.137589213301479 3 9 "GO:0042613" "MHC class II protein complex" 0.393545617457907
1387 0.180627688204384 3 10 "GO:0042622" "photoreceptor outer segment membrane" 0.436872757031707
-621 0.548649760021368 2 10 "GO:0042627" "chylomicron" 0.814120807610914
53 0.953088054720137 2 13 "GO:0042629" "mast cell granule" 0.985884423047216
1306 0.00987519682832613 2 42 "GO:0042645;GO:0009295" "mitochondrial nucleoid" 0.0853655903604192
-98 0.946946199220753 3 5 "GO:0042719" "mitochondrial intermembrane space protein transporter complex" 0.984925324857949
-1464 0.00093776624610201 3 55 "GO:0042734" "presynaptic membrane" 0.0177946863284723
-515 0.724907078044068 3 5 "GO:0042765" "GPI-anchor transamidase complex" 0.885194105015984
832 0.569988958559584 3 5 "GO:0042788" "polysomal ribosome" 0.818669852723661
-262 0.00662229005693272 2 1303 "GO:0042995" "cell projection" 0.0644806126339054
-312 0.0153536393090931 3 687 "GO:0043005" "neuron projection" 0.112689918702589
418 0.718180474802789 4 8 "GO:0043020" "NADPH oxidase complex" 0.885194105015984
-170 0.821598968441104 4 19 "GO:0043034" "costamere" 0.930803992795364
-2435 0.0354740468978499 2 8 "GO:0043083" "synaptic cleft" 0.185457710163626
49 0.955181110892767 2 14 "GO:0043186" "P granule" 0.985884423047216
-707 0.541597581097186 4 8 "GO:0043190" "ATP-binding cassette (ABC) transporter complex" 0.814120807610914
372 0.71958707378531 4 10 "GO:0043194" "axon initial segment" 0.885194105015984
-415 0.36620415746042 2 51 "GO:0043195" "terminal bouton" 0.668516196879526
-1639 0.263174579290624 2 5 "GO:0043196" "varicosity" 0.554870421581281
-244 0.467952103952753 2 96 "GO:0043197;GO:0044309" "neuron spine" 0.757225905648883
-1648 0.00512406927535742 3 31 "GO:0043198" "dendritic shaft" 0.0587380003410903
-564 0.115565565155577 4 84 "GO:0043202;GO:0005775" "vacuolar lumen" 0.356785752742218
-1095 0.376470683810948 4 7 "GO:0043203" "axon hillock" 0.6733199816205
101 0.778105855428893 3 84 "GO:0043204" "perikaryon" 0.908958491777295
737 0.00671327715083077 2 147 "GO:0043209" "myelin sheath" 0.0644806126339054
-1686 0.0877649789157615 2 11 "GO:0043220" "Schmidt-Lanterman incisure" 0.319070811198423
-32 0.87768112547399 3 257 "GO:0043235" "receptor complex" 0.95462769173217
-898 0.323060352095155 5 13 "GO:0043240" "Fanconi anaemia nuclear complex" 0.626830732747857
1087 0.34765370499714 2 8 "GO:0043256" "laminin complex" 0.656135494552668
1634 0.000638230296575828 2 47 "GO:0043292" "contractile fiber" 0.0132392822617727
927 0.30765913422672 2 13 "GO:0043296" "apical junction complex" 0.611447482984748
-2115 0.0677916569513093 2 8 "GO:0043596" "nuclear replication fork" 0.270471328759583
-2130 0.111071721362656 4 6 "GO:0043657" "host cell" 0.354100501458209
-2041 0.061601884665053 3 9 "GO:0044216" "other organism cell" 0.257668098222641
-1405 0.0770171406718967 2 17 "GO:0044217" "other organism part" 0.290422472272751
-629 0.543444610045049 2 10 "GO:0044224" "juxtaparanode region of axon" 0.814120807610914
500 0.59695659299873 2 12 "GO:0044232" "organelle membrane contact site" 0.825175585942291
-156 0.892918757088627 2 8 "GO:0044233" "ER-mitochondrion membrane contact site" 0.962753035261359
142 0.743402629209612 3 57 "GO:0044291" "cell-cell contact zone" 0.892630206541924
-1684 0.173774087943103 3 7 "GO:0044292" "dendrite terminus" 0.431936870350588
-90 0.915713619714084 2 15 "GO:0044295" "axonal growth cone" 0.971810857640666
-204 0.240847911060927 2 367 "GO:0044297;GO:0043025" "cell body" 0.519057270929089
-2459 0.0931532564119633 2 5 "GO:0044300" "cerebellar mossy fiber" 0.32626434087643
-254 0.556235586233052 2 58 "GO:0044306;GO:0043679" "neuron projection terminus" 0.814120807610914
1265 0.163812032812449 2 13 "GO:0044322" "endoplasmic reticulum quality control compartment" 0.422579040231995
-3373 0.00642393920976358 3 7 "GO:0044327" "dendritic spine head" 0.0644806126339054
2261 0.0908246166308957 5 6 "GO:0044354;GO:0044352" "macropinosome" 0.324135558435031
-421 0.11190803249391 2 155 "GO:0044391" "ribosomal subunit" 0.354100501458209
-401 0.180426131630861 1 121 "GO:0044420" "extracellular matrix part" 0.436872757031707
